timestamp_utc,pmid,doi,year,title,journal,decision,stage,include_reason,exclude_reason,flag_reason,background_reason,needs_human_review,reviewer_votes,evidence_spans,source_path,copy_path,confidence_score,confidence,reviewer_votes_normalized,automated_vote_count,automated_votes_summary
2026-07-27T12:23:32.158013+00:00,28594352,10.3390/s17061326,2017,Automatic Artifact Removal in EEG of Normal and Demented Individuals Using ICA-WT during Working Memory Tasks.,"Sensors (Basel, Switzerland)",exclude,fulltext_screening,,out_of_scope: EEG artifact removal/denoising methodology (ICA-WT); not MRI reconstruction.,,,FALSE,"{""Dat Mai_fulltext"": ""exclude""}","[""Automatic Artifact Removal in EEG"", ""reconstructed to obtain artifact-free EEG signals""]",2017 - Automatic Artifact Removal in EEG of Normal and Demented Individuals Using ICA-WT during Working Memory Tasks. - PMID 28594352.md,,0.85,high,{},1,"{""exclude"": 1}"
2026-07-27T12:23:32.158013+00:00,26778056,10.1002/mrm.26087,2017,Automatic recognition of subject-specific cerebrovascular trees.,Magnetic resonance in medicine,exclude,fulltext_Thu_adjudication,,"wrong_intervention_or_index: Hessian-based image filter for extracting cerebrovascular trees from MR angiography/venography; 'reconstruction' here means vascular tree segmentation and geometric model building, not MR image reconstruction fr ...",,,FALSE,"{""Dat Mai_fulltext"": ""flagged"", ""Thu_adjudicator"": ""exclude""}","[""A novel Hessian-based filter for contrast-enhancement in MR angiography and venography for blood vessel reconstruction without introducing dangling segments"", ""the filter correctly detects blood vessels across all length scales without fa ...",2017 - Automatic recognition of subject-specific cerebrovascular trees. - PMID 26778056.md,,0.65,low,"{""Thu_adjudicator"": ""exclude""}",1,"{""flagged"": 1}"
2026-07-27T12:23:32.158013+00:00,28595120,10.1016/j.jmr.2017.05.004,2017,Background field removal using a region adaptive kernel for quantitative susceptibility mapping of human brain.,Journal of magnetic resonance,exclude,fulltext_Thu_adjudication,,"wrong_outcome: Development of R-SHARP, a region-adaptive kernel extension of V-SHARP for background field removal in brain QSM, benchmarked against V-SHARP and RESHARP on shadow-artifact reduction and local-field accuracy; this is reconstru ...",,,FALSE,"{""Dat Mai_fulltext"": ""flagged"", ""Thu_adjudicator"": ""exclude""}","[""demonstrate improved performance of R-SHARP compared to V-SHARP and RESHARP"", ""Shadow artifacts due to strong susceptibility variations in the derived QSM maps could also be largely eliminated""]",2017 - Background field removal using a region adaptive kernel for quantitative susceptibility mapping of human brain. - PMID 28595120.md,,0.7,medium,"{""Thu_adjudicator"": ""exclude""}",1,"{""flagged"": 1}"
2026-07-27T12:23:32.158013+00:00,,10.1007/978-3-319-67564-0_12,2017,Context-Sensitive Super-Resolution for Fast Fetal Magnetic Resonance Imaging,"Molecular Imaging, Reconstruction and Analysis of Moving Body Organs, and Stroke Imaging and Treatment",exclude,fulltext_Thu_adjudication,,"wrong_outcome: Full text matches the title and is a CNN super-resolution method-development paper for fetal brain slice-to-volume reconstruction whose entire evaluation is routine image-quality metrics (PSNR, SSIM) versus linear upsampling; ...",,,FALSE,"{""Dat Mai_fulltext"": ""flagged"", ""Thu_adjudicator"": ""exclude""}","[""our approach yields an increased PSNR of 1.25 dB when applied to under-sampled fetal data cf. baseline upsampling"", ""Quantitative reconstruction performance, peak signal-to-noise-ratio (PSNR) and structural similarity index measure (SSIM) ...",2017 - Context-Sensitive Super-Resolution for Fast Fetal Magnetic Resonance Imaging - SPRINGER 10.1007_978-3-319-67564-0_12.md,,0.72,medium,"{""Thu_adjudicator"": ""exclude""}",1,"{""flagged"": 1}"
2026-07-27T12:23:32.158013+00:00,28945803,10.1371/journal.pone.0184661,2017,MRIQC: Advancing the automatic prediction of image quality in MRI from unseen sites.,PloS one,include,fulltext_screening,Introduces an automated image-quality assessment tool/classifier for brain MRI that extracts quality measures and flags artifact-affected scans versus subjective visual inspection (an automated evaluation methodology relevant as a comparato ...,,,,FALSE,"{""Dat Mai_fulltext"": ""include""}","[""a tool for extracting quality measures and fitting a binary (accept/exclude) classifier"", ""unable to account for artifacts specific to new sites""]",2017 - MRIQC Advancing the automatic prediction of image quality in MRI from unseen sites. - PMID 28945803.md,,0.6,low,{},1,"{""include"": 1}"
2026-07-27T12:23:32.158013+00:00,29379264,10.1007/978-3-319-59050-9_52,2017,Population Based Image Imputation.,Information processing in medical imaging,exclude,fulltext_Thu_adjudication,,"wrong_outcome: Full text matches the title: a GMM-based imputation/super-resolution method for sparsely sampled clinical brain MRI evaluated only with MSE/PSNR against nearest-neighbour, linear and NLM upsampling plus a single illustrative ...",,,FALSE,"{""Dat Mai_fulltext"": ""flagged"", ""Thu_adjudicator"": ""exclude""}","[""We use mean squared error ... and peak signal to noise ratio"", ""patch-based methods that rely on redundancy within a single scan to \""hallucinate\"" missing fine scale structure ... fail to produce anatomically plausible reconstructions""]",2017 - Population Based Image Imputation. - PMID 29379264.md,,0.6,low,"{""Thu_adjudicator"": ""exclude""}",1,"{""flagged"": 1}"
2026-07-27T12:23:32.158013+00:00,27550015,10.1007/s00429-016-1286-x,2017,Resting-state test-retest reliability of a priori defined canonical networks over different preprocessing steps.,Brain structure & function,exclude,fulltext_screening,,"out_of_scope: Study of confound-removal effects on resting-state fMRI connectivity reliability, not MRI reconstruction safety/fidelity.",,,FALSE,"{""Dat Mai_fulltext"": ""exclude""}","[""effect of various confound removal approaches on the test-retest reliability of functional-connectivity estimates""]",2017 - Resting-state test-retest reliability of a priori defined canonical networks over different preprocessing steps. - PMID 27550015.md,,0.92,high,{},1,"{""exclude"": 1}"
2026-07-27T12:23:32.158013+00:00,28643694,10.1088/1361-6560/aa7b49,2017,Simultaneous maximum a posteriori longitudinal PET image reconstruction.,Physics in medicine and biology,exclude,fulltext_screening,,"wrong_intervention_or_index: PET image reconstruction method, not AI/ML brain MRI reconstruction or its safety evaluation.",,,FALSE,"{""Dat Mai_fulltext"": ""exclude""}","[""MAP simultaneous longitudinal reconstruction (SLR) method"", ""reduced reconstruction errors""]",2017 - Simultaneous maximum a posteriori longitudinal PET image reconstruction. - PMID 28643694.md,,0.9,high,{},1,"{""exclude"": 1}"
2026-07-27T12:23:32.158013+00:00,27332141,10.1002/nbm.3570,2017,Single-step quantitative susceptibility mapping with variational penalties.,NMR in biomedicine,exclude,fulltext_screening,,"wrong_intervention_or_index: Classical (non-AI) QSM reconstruction method development; contribution is a reconstruction algorithm, not a safety-evaluation methodology.",,,FALSE,"{""Dat Mai_fulltext"": ""exclude""}","[""reduce the reconstruction error by up to 66% relative to the multi-step methods"", ""dramatic reduction in dipole streaking artifacts""]",2017 - Single-step quantitative susceptibility mapping with variational penalties. - PMID 27332141.md,,0.75,medium,{},1,"{""exclude"": 1}"
2026-07-27T12:23:32.158013+00:00,,10.1186/s40349-017-0092-0,2017,Spatially-segmented undersampled MRI temperature reconstruction for transcranial MR-guided focused ultrasound,Journal of Therapeutic Ultrasound,exclude,fulltext_screening,,wrong_intervention_or_index: Non-AI undersampled MR thermometry reconstruction method for MRgFUS; not AI/ML reconstruction safety evaluation.,,,FALSE,"{""Dat Mai_fulltext"": ""exclude""}","[""spatially-segmented iterative reconstruction method"", ""temperature errors in the brain due to signal aliasing""]",2017 - Spatially-segmented undersampled MRI temperature reconstruction for transcranial MR-guided focused ultrasound - SPRINGER 10.1186_s40349-017-0092-0.md,,0.85,high,{},1,"{""exclude"": 1}"
2026-07-27T12:23:32.158013+00:00,28880888,10.1371/journal.pone.0182939,2017,Temporal interpolation alters motion in fMRI scans: Magnitudes and consequences for artifact detection.,PloS one,exclude,fulltext_screening,,"out_of_scope: Concerns fMRI temporal-interpolation effects on motion/artifact detection, not MRI reconstruction fidelity/safety.",,,FALSE,"{""Dat Mai_fulltext"": ""exclude""}","[""temporal interpolation will alter head motion in a scan"", ""degrade the sensitivity of analyses aimed at detecting motion-related artifact""]",2017 - Temporal interpolation alters motion in fMRI scans Magnitudes and consequences for artifact detection. - PMID 28880888.md,,0.9,high,{},1,"{""exclude"": 1}"
2026-07-27T12:23:32.158013+00:00,29116093,10.1038/s41467-017-01285-x,2017,The challenge of mapping the human connectome based on diffusion tractography.,Nature communications,exclude,fulltext_Thu_adjudication,,"wrong_intervention_or_index: Full text matches the title; this is a ground-truth simulation challenge quantifying valid versus invalid white-matter bundles produced by 96 tractography submissions, i.e. an excellent reliability/false-structu ...",,,FALSE,"{""Dat Mai_fulltext"": ""flagged"", ""Thu_adjudicator"": ""exclude""}","[""the same tractograms contain many more invalid than valid bundles, and half of these invalid bundles occur systematically across research groups"", ""Our approach provides a novel framework for estimating reliability of tractography""]",2017 - The challenge of mapping the human connectome based on diffusion tractography. - PMID 29116093.md,,0.58,low,"{""Thu_adjudicator"": ""exclude""}",1,"{""flagged"": 1}"
2026-07-27T12:23:32.158013+00:00,29567655,10.3174/ajnr.A5597,2018,3D Deep Learning Angiography (3D-DLA) from C-arm Conebeam CT.,AJNR. American journal of neuroradiology,exclude,fulltext_screening,,wrong_intervention_or_index: Deep-learning angiography from conebeam CT (not MRI); modality is CT reconstruction.,,,FALSE,"{""Dat Mai_fulltext"": ""exclude""}","[""deep learning angiography method to generate 3D cerebral angiograms from a single contrast-enhanced C-arm conebeam CT""]",2018 - 3D Deep Learning Angiography (3D-DLA) from C-arm Conebeam CT. - PMID 29567655.md,,0.85,high,{},1,"{""exclude"": 1}"
2026-07-27T12:23:32.158013+00:00,,10.1109/SIPROCESS.2018.8600479,2018,A New Compressed Sensing Model Based on Median Filter with Application to Reconstruct Brain MR Images,2018 IEEE 3rd International Conference on Signal and Image Processing (ICSIP),exclude,fulltext_screening,,"wrong_intervention_or_index: Non-AI compressed-sensing reconstruction method for brain MR; contribution is a reconstruction algorithm, not safety evaluation.",,,FALSE,"{""Dat Mai_fulltext"": ""exclude""}","[""a new compressed sensing model with median filtering is established for reconstructing MR images"", ""alleviate those artifacts""]",2018 - A New Compressed Sensing Model Based on Median Filter with Application to Reconstruct Brain MR Images - IEEEXPLORE 8600479.md,,0.82,medium,{},1,"{""exclude"": 1}"
2026-07-27T12:23:32.158013+00:00,29769079,10.1186/s12880-018-0256-6,2018,A consistency evaluation of signal-to-noise ratio in the quality assessment of human brain magnetic resonance images.,BMC medical imaging,include,fulltext_screening,"outcome_unclear: Evaluates automated image-quality-assessment methods (SNR, no-reference IQA models) for human brain MR images, a comparable automated fidelity-evaluation baseline.",,,,FALSE,"{""Dat Mai_fulltext"": ""include""}","[""automated quality estimation of human brain MR images"", ""borrowed to predict the quality of MR images""]",2018 - A consistency evaluation of signal-to-noise ratio in the quality assessment of human brain magnetic resonance images. - PMID 29769079.md,,0.55,low,{},1,"{""include"": 1}"
2026-07-27T12:23:32.158013+00:00,29520831,10.1002/mrm.27166,2018,A convolutional neural network to filter artifacts in spectroscopic MRI.,Magnetic resonance in medicine,include,fulltext_screening,"outcome_unclear: Automated CNN judge that detects/filters spectral artifacts (false information) in brain MRSI, validated against an expert panel.",,,,FALSE,"{""Dat Mai_fulltext"": ""include""}","[""identifying and filtering out poor quality spectra"", ""compared with a panel of MRS experts""]",2018 - A convolutional neural network to filter artifacts in spectroscopic MRI. - PMID 29520831.md,,0.68,medium,{},1,"{""include"": 1}"
2026-07-27T12:23:32.158013+00:00,,10.1186/s40658-018-0225-8,2018,A deep learning approach for 18F-FDG PET attenuation correction,EJNMMI Physics,exclude,fulltext_screening,,"wrong_intervention_or_index: Deep-learning PET attenuation correction (pseudo-CT); output/target is PET, not MRI reconstruction.",,,FALSE,"{""Dat Mai_fulltext"": ""exclude""}","[""deep learning approach (deepAC) for positron-emission tomography (PET) image attenuation correction""]",2018 - A deep learning approach for 18F-FDG PET attenuation correction - SPRINGER 10.1186_s40658-018-0225-8.md,,0.88,high,{},1,"{""exclude"": 1}"
2026-07-27T12:23:32.158013+00:00,29722063,10.1002/mrm.27219,2018,A discrete polar Stockwell transform for enhanced characterization of tissue structure using MRI.,Magnetic resonance in medicine,exclude,fulltext_screening,,"out_of_scope: Signal-transform for tissue characterization/segmentation and denoising, not reconstruction safety/fidelity evaluation.",,,FALSE,"{""Dat Mai_fulltext"": ""exclude""}","[""enhanced characterization of tissue structure"", ""new applications including denoising and tissue segmentation""]",2018 - A discrete polar Stockwell transform for enhanced characterization of tissue structure using MRI. - PMID 29722063.md,,0.82,medium,{},1,"{""exclude"": 1}"
